;X;Y;osm_id;type;name;opening_hours;wheelchair;cuisine;phone;website;com_insee;com_nom;categorie;notation;prix;enjoyment_rate;brand;wikipedia
5691;2.3652042;48.877761699722605;node/3978232562;restaurant;Street Bangkok Local Food;;;thai;;;75056;Paris;restaurant;;;;;
5692;2.3647673;48.878114199722496;node/3978232564;restaurant;Le Robinet d'Or;;;french;;;75056;Paris;restaurant;;;;;
5702;2.3316647;48.863984299726106;node/3980173935;restaurant;Le Carrousel;;;french;;;75056;Paris;restaurant;;;;;
5718;2.3224013;48.867552799725196;node/3980577963;restaurant;Minim's;;;french;;;75056;Paris;restaurant;;;;;
5719;2.3673868;48.852914299728795;node/3980597737;restaurant;Café Ginger;Mo-Su 12:30-15:00;no;vegan;+33 1 42 72 43 83;https://www.facebook.com/Caf%C3%A9-Ginger-213525212029537/;75056;Paris;restaurant;;;;;
5725;2.3407696;48.8617025997266;node/3980721256;restaurant;Pizza Ozkian;;;pizza;;;75056;Paris;restaurant;;;;;
5734;2.3401144;48.862049399726494;node/3980826511;restaurant;Eggs, Milk & Flour;;limited;crepe;;;75056;Paris;restaurant;;;;;
5738;2.3378044;48.8627380997264;node/3980826517;restaurant;Café Ragueneau;;;french;;;75056;Paris;restaurant;;;;;
5743;2.3332473;48.8643878997259;node/3980826532;restaurant;Nodaiwa;Mo-Sa 12:00-14:30, 19:00-22:00;;japanese;+33142860342;https://www.nodaiwa.com/;75056;Paris;restaurant;;;;;
5752;2.3045252;48.87520419972321;node/3985131508;restaurant;Sushi 2007;;limited;japanese;;;75056;Paris;restaurant;;;;;
5760;2.3719151000000003;48.8525395997289;node/3992830920;fast_food;Mr Jacob;;;panini;;;75056;Paris;restaurant;;;;;
5761;2.350549;48.8583230997275;node/3997293450;restaurant;L'Alsacien;;no;french;;http://www.lalsacien.com;75056;Paris;restaurant;;;;;
5765;2.3777506;48.8510161997293;node/4003965820;restaurant;East Mamma;Mo-Su 19:00-00:00;;italian;;;75056;Paris;restaurant;;;;;
5767;2.3731922;48.85191889972901;node/4004312582;fast_food;Ellis Gourmet Burger;;;burger;;;75056;Paris;restaurant;;;;;
5770;2.3231968;48.884223499721;node/4013618079;restaurant;Baba Ganush;;;syrian;;;75056;Paris;restaurant;;;;;
5773;2.3233681;48.884447899721;node/4013618083;restaurant;Sushi Rome;;;sushi;+33 1 44 70 06 07;;75056;Paris;restaurant;;;;;
5774;2.3584273;48.8743237997235;node/4016860789;restaurant;Bistrot Tokyo;;;japanese;;;75056;Paris;restaurant;;;;;
5777;2.3566087000000002;48.87630099972299;node/4016883393;restaurant;Le Bistrot Lorrain;;;pizza;;;75056;Paris;restaurant;;;;;
5783;2.3700952999999996;48.846465599730394;node/4017917689;fast_food;Épicerie & Associés;;;french;;;75056;Paris;restaurant;;;;;
5784;2.3336361;48.8293036997346;node/4022837805;fast_food;Tradition gourmande;;;french;;;75056;Paris;restaurant;;;;;
5787;2.3198008;48.8311219997342;node/4031097170;restaurant;C'est Mon Plaisir;;;french;;;75056;Paris;restaurant;;;;;
5789;2.3493443;48.851782999729096;node/4035146419;restaurant;Comme Chai Toi;;;french;+33 1 46 34 66 12;;75056;Paris;restaurant;;;;;
5790;2.3779858;48.8567344997279;node/4035161079;restaurant;La Fée Verte;;;french;;;75056;Paris;restaurant;;;;;
5797;2.3456083999999997;48.879332599722204;node/4038906290;fast_food;Yong;;;chinese;;;75056;Paris;restaurant;;;;;
5799;2.3418148999999997;48.844461499730905;node/4040156220;fast_food;Crêperie;;;crepes;;;75056;Paris;restaurant;;;;;
5800;2.342635;48.8453420997307;node/4040156222;restaurant;Le Pacha;Mo-Sa 11:00-23:00;;kebab;;;75056;Paris;restaurant;;;;;
5808;2.342581;48.8452510997307;node/4040161904;restaurant;Au Vieux Cèdre;;;lebanese;;;75056;Paris;restaurant;;;;;
5812;2.3406887999999997;48.8460564997305;node/4040161918;restaurant;Ton Hon;;;chinese;;;75056;Paris;restaurant;;;;;
5815;2.3422028999999998;48.8449838997308;node/4040162491;fast_food;Mayya;Mo-Fr 10:30-20:00;limited;"japanese;crepe";;;75056;Paris;restaurant;;;;;
5821;2.379221;48.8661834997255;node/4044457956;restaurant;Veg'Art;;;pizza;+33 9 83 87 29 68;http://vegartparis.wix.com/veg-art;75056;Paris;restaurant;;;;;
5823;2.3564922999999998;48.8272648997351;node/4051799347;restaurant;Itchi;;;japanese;;;75056;Paris;restaurant;;;;;
5828;2.3197821;48.8891163997198;node/4059627986;restaurant;Chez Simon;;;seafood;;;75056;Paris;restaurant;;;;;
5829;2.3470307;48.835989399733;node/4059859467;restaurant;Restaurant Buddha;;;nepalese;+33 1 43 36 34 41;;75056;Paris;restaurant;;;;;
5832;2.3806708999999997;48.857136699727704;node/4066624952;restaurant;Yayami;;;japanese;;;75056;Paris;restaurant;;;;;
5833;2.3712473;48.8767858997229;node/4068175122;restaurant;La Sapin;;;asian;;;75056;Paris;restaurant;;;;;
5837;2.3404207;48.8857782997206;node/4068900613;restaurant;La Taverne de Montartre;;;french;;;75056;Paris;restaurant;;;;;
5842;2.3214394;48.8751434997233;node/4070148935;fast_food;Eastwok;;;asian;;;75056;Paris;restaurant;;;;;
5845;2.3203486;48.8750340997233;node/4070148939;fast_food;Midoré;;;sandwich;;;75056;Paris;restaurant;;;;;
5847;2.3209657999999997;48.8750895997233;node/4070148946;restaurant;Sushi Lounge;;;sushi;;;75056;Paris;restaurant;;;;;
5849;2.3204572999999997;48.8750384997233;node/4070148949;fast_food;Vivaio;;;pizza;;;75056;Paris;restaurant;;;;;
5850;2.2657008;48.8485511997299;node/4070590289;restaurant;La Pizzeria d'Auteuil;;;pizza;;;75056;Paris;restaurant;;;;;
5856;2.3451134;48.851091899729205;node/4074851973;restaurant;Rendez-Vous Saint-Germain;07:00-00:00;;french;;;75056;Paris;restaurant;;;;;
5857;2.3701365;48.8757987997231;node/4076261425;restaurant;Bodhi Vegan;Mo-Sa 11:30-14:30, 18:30-22:30;;asian;+33 1 42 85 33 87;;75056;Paris;restaurant;;;;;
5858;2.34025;48.8491599997297;node/4076727470;restaurant;Le Méchoui du Prince;;;mediterranean;;;75056;Paris;restaurant;;;;;
5859;2.344036;48.8971830997178;node/4077860021;restaurant;O'Maki;;;african;;;75056;Paris;restaurant;;;;;
5860;2.3391347000000002;48.8911810997193;node/4078007788;restaurant;Asuka;;;japanese;+33 1 42 55 50 91;;75056;Paris;restaurant;;;;;
5861;2.3349986;48.8914465997192;node/4078025638;restaurant;Solyles;;;rotisserie;;http://www.solyles.com/;75056;Paris;restaurant;;;;;
5867;2.3225125;48.892056499719104;node/4078172575;restaurant;Étoile Saigon;"Tu-Sa 11:30-22:45; Mo, Su 18:30-22:45";;vietnamese;;http://www.etoilesaigon.fr/;75056;Paris;restaurant;;;;;
5872;2.2985084;48.8831985997213;node/4078264108;fast_food;Trapani;;;italian;;;75056;Paris;restaurant;;;;;
5877;2.3429166;48.8706117997244;node/4079640917;fast_food;Le Camion qui Fume;11:00-23:00;yes;burger;+33 1 84 16 33 75;https://lecamionquifume.com/;75056;Paris;restaurant;;;;;
5882;2.3478844;48.8684457997249;node/4081690989;restaurant;Le P'tit Pré - chez Lan;;;"vietnamese;asian";+33 1 83 87 99 82;https://www.happycow.net/reviews/le-ptit-pre-chez-lan-paris-62819;75056;Paris;restaurant;;;;;
5888;2.3109845;48.886534399720496;node/4086195837;restaurant;Seç;;;turkish;;;75056;Paris;restaurant;;;;;
5900;2.3040979999999998;48.8838265997211;node/4086305750;restaurant;Le Petit Villiers;;;french;+33 1 48 88 96 59;https://www.lepetitvilliers.com/;75056;Paris;restaurant;;;;;
5904;2.3720178;48.856706799727796;node/4086647022;restaurant;Nana;"Mo-Fr 12:00-14:30,19:30-23:30; ";;"french;seafood;fish";+33 1 43 38 27 19;;75056;Paris;restaurant;;;;;
5905;2.3277183999999997;48.8838612997211;node/408952534;restaurant;Brasserie Wepler;Mo-Su 08:30-00:30;limited;french;+33 1 45 22 53 24;http://www.wepler.com/fr/brasserie-place-clichy-paris-18-site-officiel.php;75056;Paris;restaurant;;;;;
5908;2.3341007;48.886162199720495;node/408956768;restaurant;Le Basilic;;;"french;italian";;;75056;Paris;restaurant;;;;;
5911;2.3459034;48.872012599723995;node/4091126163;restaurant;Bambolina Caffé;;;italian;;http://www.bambolinacaffe.fr/;75056;Paris;restaurant;;;;;
5914;2.2968868;48.884404399721;node/4096942697;fast_food;Lina's;;;sandwich;;;75056;Paris;restaurant;;;;;
5917;2.3528873;48.871105599724295;node/4104189589;restaurant;Sesto Senso;Mo-Fr 12:00-14:00, 20:00-21:30;;italian;+33 1 42 46 86 19;;75056;Paris;restaurant;;;;;
5918;2.3654373;48.8705853997244;node/4105794614;restaurant;Épicerie Musicale;Tu-Su 12:00-15:00,18:00-21:00;yes;italian;;http://www.epiceriemusicale.com/website/;75056;Paris;restaurant;;;;;
5919;2.3369739;48.8795410997222;node/4107526077;restaurant;Les Affranchis;Mo-Su 12:00-14:30,19:00-23:00;;french;;;75056;Paris;restaurant;;;;;
5920;2.3605907000000004;48.8556663997281;node/4107849303;restaurant;Les Petites Bouchées;"Tu-Fr 11:30-16:00,18:00-23:00; Sa 11:30-00:00; Su 11:30-24:00";;"tapas;burger";+33 1 44 61 49 96;http://lespetitesbouchees.com/;75056;Paris;restaurant;;;;;
5925;2.3562228;48.839780699731996;node/4109184589;restaurant;New Yasami;;;japanese;+33 1 77 32 45 83;https://newyasami.fr;75056;Paris;restaurant;;;;;
5926;2.3381142;48.854628399728405;node/4109405290;restaurant;Kodawari Ramen;"Mo-Th 12:00-14:30,18:30-22:30; Fr 12:00-14:30,18:30-23:00; Sa 12:00-15:30,18:30-23:00; Su 12:00-15:30,18:30-22:30";limited;japanese;+33 9 70 91 12 41;https://kodawari-ramen.com;75056;Paris;restaurant;;;;;
5929;2.3543226;48.8373713997327;node/4111457689;restaurant;Chez Van;Mo-Su 12:00-14:00, 19:00-22:00;;asian;+33 1 43 37 05 97;;75056;Paris;restaurant;;;;;
5931;2.3377566;48.8531699997287;node/4111555907;restaurant;Ippudo Saint-Germain;"Mo-Th 12:00-16:00,18:00-24:00; Fr-Sa 12:00-16:00,18:00-00:30; Su 12:00-16:00,18:00-22:30";no;japanese;+33 1 42 38 21 99;;75056;Paris;restaurant;;;;;
5939;2.329323;48.871384199724204;node/4118806389;restaurant;Café Guitry;;;french;;;75056;Paris;restaurant;;;;;
5941;2.2892493999999997;48.864577299725894;node/4119007740;restaurant;Tong-Ming;"12:00-14:30; 19:00-23:30";;thai;+33 1 45 53 02 77;http://www.tongmingthai.com;75056;Paris;restaurant;;;;;
5944;2.3221794;48.8406721997318;node/4123836289;fast_food;Saveur d'Asie;;;asian;;;75056;Paris;restaurant;;;;;
5945;2.3224472;48.8406880997318;node/4123836389;restaurant;Yoki;;;japanese;;;75056;Paris;restaurant;;;;;
5946;2.3228223999999997;48.840552399731905;node/4123869496;restaurant;Alladin;;;oriental;;;75056;Paris;restaurant;;;;;
5949;2.3227757;48.8406648997318;node/4123869794;restaurant;Porte du Bonheur;;;chinese;;;75056;Paris;restaurant;;;;;
5950;2.3225515;48.8406766997318;node/4123869990;restaurant;Ten Chi;;;japanese;;;75056;Paris;restaurant;;;;;
5951;2.323022;48.8406550997318;node/4123870393;restaurant;Chào Em;;;vietnamese;;;75056;Paris;restaurant;;;;;
5953;2.3238293999999997;48.8411921997317;node/4123907589;restaurant;Pinocchio;;;pizza;;;75056;Paris;restaurant;;;;;
5956;2.3226174;48.8416960997316;node/4123949889;restaurant;Les Fauves;Mo-Su 07:00-24:00;;brasserie;;;75056;Paris;restaurant;;;;;
5957;2.3444296000000002;48.8769877997228;node/4125470311;restaurant;Chez Claire;;;chinese;;;75056;Paris;restaurant;;;;;
5959;2.3445037999999996;48.8772827997227;node/4125480963;restaurant;Al Bayader;;;lebanese;;;75056;Paris;restaurant;;;;;
5964;2.325069;48.8495139997296;node/4125719592;restaurant;Villa Medici;;;italian;;;75056;Paris;restaurant;;;;;
5970;2.3202232999999994;48.836280599732895;node/4128513296;restaurant;Zein;;;lebanese;+33142180050;;75056;Paris;restaurant;;;;;
5971;2.3190956000000003;48.836241799732896;node/4128557947;restaurant;Le Château de l'Ouest;"Mo-Fr 12:00-14:30,19:00-22:30; Sa 19:00-22:30";;french;;;75056;Paris;restaurant;;;;;
5972;2.3187683;48.8357236997331;node/4128558038;restaurant;Ayako Teppanyaki;;;japanese;+33143216344;;75056;Paris;restaurant;;;;;
5973;2.3190418;48.835911799733;node/4128558059;restaurant;Le Taghit;;;arab;;;75056;Paris;restaurant;;;;;
5974;2.320611;48.8366096997328;node/4128589362;restaurant;Awabi;;;japanese;;;75056;Paris;restaurant;;;;;
5975;2.3203215;48.8364801997329;node/4128592540;restaurant;Thai Panthong;Mo-Sa 12:00-14:30, 19:00-22:30;;thai;+33143220325;http://www.thaipanthong.com/;75056;Paris;restaurant;;;;;
5976;2.2778682;48.84581399973061;node/4129788795;restaurant;Mizumi;;;japanese;;;75056;Paris;restaurant;;;;;
5977;2.2778042999999997;48.845547999730606;node/4129789592;fast_food;À la Mode Libanaise;;;lebanese;+33145774496;;75056;Paris;restaurant;;;;;
5978;2.2929839;48.838958799732296;node/4129798591;restaurant;Restaurant Torino;;;italian_pizza;;;75056;Paris;restaurant;;;;;
5979;2.3368806;48.8860586997206;node/4131275889;restaurant;La Part Des Anges;;;french;;;75056;Paris;restaurant;;;;;
5980;2.3128767000000003;48.8320799997339;node/4132454389;fast_food;Alesia Food;;;kebab;;;75056;Paris;restaurant;;;;;
5981;2.3097791;48.8335602997336;node/4132454589;restaurant;Gandhi Mahal;;;indian;;;75056;Paris;restaurant;;;;;
5982;2.2874578;48.8411551997317;node/4132456289;fast_food;Pizza Panini Crêpes;;;"crepe;sandwich;pizza";;;75056;Paris;restaurant;;;;;
5984;2.277745;48.8458629997305;node/4136419294;restaurant;Crêpe 21;;;crepe;;;75056;Paris;restaurant;;;;;
5989;2.3340232999999997;48.8816346997217;node/4137026089;restaurant;Le Grande-Temps;"Mo-Fr 12:30-14:00, 19:00-23:30; Sa 19:00-23:30";;french;;;75056;Paris;restaurant;;;;;
5990;2.3139895;48.8316048997341;node/4137857402;fast_food;Bon Jour;;;asian;;;75056;Paris;restaurant;;;;;
5991;2.3096767999999996;48.8335685997336;node/4137946790;fast_food;Snack Beyrouth;;;lebanese;;;75056;Paris;restaurant;;;;;
5995;2.3198417;48.836464299732896;node/4140447090;restaurant;Mezzé de Beyrouth;"Mo-Fr 12:00-15:00,19:00-23:30; Sa 12:00-23:30";;lebanese;;;75056;Paris;restaurant;;;;;
5998;2.3361798;48.8768236997229;node/4143268694;restaurant;Moy Goi Cuon Bar;;;asian;;;75056;Paris;restaurant;;;;;
6000;2.3480958;48.8756406997231;node/4146539589;restaurant;Père & Fish;"Mo-Fr 12:00-14:30,19:00-22:30; Sa 12:00-22:30";;fish_and_chips;+33 9 50 62 83 73;https://pereetfishrestaurant.com/;75056;Paris;restaurant;;;;;
6002;2.3037127;48.841388899731704;node/4146995395;fast_food;Arzeh;;;lebanese;;;75056;Paris;restaurant;;;;;
6004;2.3001016;48.8395221997321;node/4147065620;restaurant;Chez Milo;;;italian;+33986294337;;75056;Paris;restaurant;;;;;
6006;2.3006342;48.8385585997324;node/4147065623;fast_food;Shun Xin;;;chinese;;;75056;Paris;restaurant;;;;;
6007;2.3000893;48.8389985997322;node/4147065849;restaurant;Le Commerce;;;brasserie;;;75056;Paris;restaurant;;;;;
6010;2.3024967;48.841510899731595;node/4147091189;restaurant;El Fares;;;lebanese;;;75056;Paris;restaurant;;;;;
6012;2.285716;48.8392039997322;node/4149295890;restaurant;O'Zaromes;;;french;;;75056;Paris;restaurant;;;;;
6014;2.3044263;48.8337208997336;node/4153944489;restaurant;Itouya;;;japanese;+33 1 48 28 00 51;;75056;Paris;restaurant;;;;;
6015;2.3043754;48.8336606997336;node/4153944589;restaurant;La Vera Pizza Napoletana;;;italian;+33 1 45 33 83 83;;75056;Paris;restaurant;;;;;
6016;2.3041726000000002;48.8333726997336;node/4153944689;fast_food;Traiteur Da Fa;;;asian;;;75056;Paris;restaurant;;;;;
6017;2.30297;48.832306299733894;node/4153944691;fast_food;Tatou Pizza;;;pizza;;;75056;Paris;restaurant;;;;;
6018;2.3474117999999997;48.851358299729206;node/4153944693;restaurant;Matsuya;;;japanese;;;75056;Paris;restaurant;;;;;
6021;2.3017564;48.829243099734704;node/4153965289;restaurant;Sushi Gare;;;japanese;+33 1 42 50 60 60;http://www.sushi-gare.fr/;75056;Paris;restaurant;;;;;
6022;2.3489046;48.8508320997293;node/4154116899;restaurant;Chieng Mai;;no;thai;;;75056;Paris;restaurant;;;;;
6023;2.3491508;48.8512642997292;node/4154116900;restaurant;Beaurepaire;;;french;;;75056;Paris;restaurant;;;;;
6025;2.3548223999999998;48.860230699727;node/4154129590;restaurant;Assagio;;no;italian;;;75056;Paris;restaurant;;;;;
6026;2.3538326;48.8593734997272;node/4154191189;restaurant;Suan Thai;;;thai;;;75056;Paris;restaurant;;;;;
6028;2.3069785;48.8417083997316;node/4155669397;restaurant;Habesha;;;ethiopian;;;75056;Paris;restaurant;;;;;
6038;2.347385;48.86691229972529;node/4163021404;restaurant;Dionysos;Mo-Sa 11:00-21:00;;greek;;;75056;Paris;restaurant;;;;;
6039;2.3453697;48.8692407997247;node/4163272512;restaurant;Pur etc.;;;salad;;;75056;Paris;restaurant;;;;;
6043;2.367473;48.8718873997241;node/416697829;restaurant;Le Bistrot des Oies;"Mo-Fr 12:00-14:30,19:00-23:00; Tu 12:00-14:30";;french;+33 142 083 486;lebistrodesoies.fr;75056;Paris;restaurant;;;;;
6048;2.3252834;48.88540459972071;node/4174789527;restaurant;Le Saint Cerf;;;french;;;75056;Paris;restaurant;;;;;
6049;2.3962146;48.8650888997258;node/4180150405;restaurant;Shingane;12h00-14h30, 19h00-22h45, fermé le lundi;limited;korean;+33 1 43 15 65 11;http://www.shingane.fr;75056;Paris;restaurant;;;;;
6059;2.3686418;48.866231899725506;node/418061337;fast_food;Fast Food Caribéen;;;caribbean;+33984499188;;75056;Paris;restaurant;;;;;
6077;2.3797926;48.8661415997255;node/418077550;restaurant;Kouchi Yaki;"Mo-Sa 11:30-15:00,18:00-23:30; Su 18:00-23:30";;japanese;+33 1 43 55 46 61;;75056;Paris;restaurant;;;;;
6080;2.3770479;48.8657839997256;node/418079773;restaurant;Le Fujiwara;;;japanese;;;75056;Paris;restaurant;;;;;
6081;2.3766789;48.8661961997255;node/418080843;restaurant;Kimono;;;japanese;;;75056;Paris;restaurant;;;;;
6083;2.3764314;48.86686969972529;node/418080846;restaurant;Anika;Tu-Sa 12:00-15:00,19:00-23:30;;indian;+33 1 48 06 13 04;;75056;Paris;restaurant;;;;;
6086;2.3753867000000004;48.868050799725;node/418139026;restaurant;Les Pieds sous la Table;;;french;;http://lespiedssous-latable.com;75056;Paris;restaurant;;;;;
6094;2.3377077999999996;48.8518240997291;node/418497769;restaurant;The Moose;Mo-Su 11:00-02:00;;canadian;+33 1 46 33 77 00;http://www.mooseparis.com/;75056;Paris;restaurant;;;;;
6096;2.3421685;48.85047929972939;node/4185965141;restaurant;L'Acropole;;limited;greek;+33143268890;http://www.restaurant-acropole.fr;75056;Paris;restaurant;;;;;
6097;2.2967406;48.8840870997211;node/4187963972;restaurant;Chez Ly;;;chinese;;;75056;Paris;restaurant;;;;;
6100;2.2996368;48.8474929997301;node/4190110350;restaurant;Chez Fung;Mo-Sa 12:00-14:00,20:30-21:30;;chinese;;;75056;Paris;restaurant;;;;;
6102;2.2985805;48.84733629973021;node/4190110352;restaurant;Makayo;;;japanese;;;75056;Paris;restaurant;;;;;
6103;2.2984923999999998;48.84732899973021;node/4190110353;restaurant;Shogun;"Mo-Sa 12:00-14:30, 19:00-22:30; Su 19:00-22:30";;japanese;+33 1 40 59 42 08;http://shogunaparis.fr;75056;Paris;restaurant;;;;;
6105;2.3108568;48.870259499724504;node/4195558707;restaurant;喜心;Mo-Su 11:45-14:30, 19:00-23:00;;noodles;+33171267728;;75056;Paris;restaurant;;;;;
6108;2.3235316000000004;48.847873699729995;node/4196534590;restaurant;Le petit Verdot;Mo-Su 12:00-14:00, 19:30-22:00;;french;+33970352912;https://www.le-petit-verdot.com/;75056;Paris;restaurant;;;;;
6109;2.3443814;48.8743662997235;node/4197369297;restaurant;Plein Ouest;;;regional;;;75056;Paris;restaurant;;;;;
6112;2.3233474999999997;48.8726823997239;node/4198862990;restaurant;Gusto Italia;;;italian;;;75056;Paris;restaurant;;;;;
6114;2.3238638;48.872011199724;node/4198872921;restaurant;Les Saveurs du Mékong;;;asian;;;75056;Paris;restaurant;;;;;
6115;2.3275034;48.873159199723794;node/4198874192;restaurant;Non Coupable;;;brasserie;;;75056;Paris;restaurant;;;;;
6117;2.3321998;48.8693653997247;node/4198995790;restaurant;Ristorante Pastapapà;;;italian;;;75056;Paris;restaurant;;;;;
6118;2.3324632000000003;48.869249599724704;node/4199054016;restaurant;Sapporo;"Mo-Sa 11:30-23:00; Su 11:30-22:00";;korean;;;75056;Paris;restaurant;;;;;
6121;2.3429263;48.8306717997343;node/4200737867;restaurant;Le Convivial;;;"italian;pizza";;;75056;Paris;restaurant;;;;;
6123;2.3596412;48.8260368997355;node/4204318989;fast_food;Mekong;;;vietnamese;+33 1 45 84 87 84;;75056;Paris;restaurant;;;;;
6124;2.3705355;48.827188299735205;node/4204598689;restaurant;La Petite Crêperie;;;crepe;;;75056;Paris;restaurant;;;;;
6125;2.3706455;48.8273312997351;node/4204604653;restaurant;Le Bon Plan;;;italian;;;75056;Paris;restaurant;;;;;
6127;2.3434727000000004;48.863588999726105;node/4205665891;restaurant;Num;;;thai;;;75056;Paris;restaurant;;;;;
6130;2.3677252;48.8270840997352;node/4207547694;fast_food;Subway Tolbiac;"Mo-Fr 10:00-24:00; Sa,Su 11:00-24:00";;sandwich;;;75056;Paris;restaurant;;;;;
6131;2.3720154;48.827871599735005;node/4207576695;restaurant;Sciac a trà;;;italian;;;75056;Paris;restaurant;;;;;
6132;2.3441218999999998;48.8730385997238;node/4207592630;restaurant;Sumibi Kaz;"Tu-Sa 12:00-14:30,19:00-22:30; Su 19:00-22:30";;japanese;+33 1 45 80 26 98;https://sumibi-kaz.business.site/;75056;Paris;restaurant;;;;;
6133;2.3438082000000002;48.8731588997238;node/4207596442;restaurant;Matsusaka;;;japanese;;;75056;Paris;restaurant;;;;;
6134;2.3711757;48.827540699735096;node/4207615890;fast_food;Arlocchino;;no;italian;;;75056;Paris;restaurant;;;;;
6135;2.3477919;48.868416799724905;node/4208689220;restaurant;Thaï One;;;thai;;;75056;Paris;restaurant;;;;;
